state_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status
CA,Palo Alto,PlayerDuel,1/1/2011,5/1/2013,9/5/2011,6/13/2012,0.6767,1.4493,0.0,2,21189,1,1,0,0,0,0,mobile,1,1,0,0,0,0,1.0,1,closed
MA,Waltham,Aveksa,1/1/2004,,6/14/2006,2/25/2009,2.4521,5.1562,7.6712,3,28000000,2,0,0,1,0,0,software,0,0,1,1,1,0,2.6667,1,acquired
CA,Santa Clara,PANTA Systems,1/1/2002,2/14/2011,5/1/2005,5/1/2005,3.3315,3.3315,,1,9500000,0,1,0,0,0,0,software,1,0,0,0,0,0,2.0,0,closed
CA,Santa Clara,Beceem Communications,10/1/2003,,6/30/2005,4/22/2009,1.7479,5.5616,2.2548,3,69600000,1,1,0,0,0,0,semiconductor,1,0,0,1,0,1,7.6667,1,acquired
VA,McLean,Trust Digital,3/1/2003,,11/4/2005,7/29/2009,2.6822,6.4164,2.8411,3,23500000,2,0,0,0,0,1,mobile,1,0,0,1,1,0,3.6667,1,acquired
OR,Lake Oswego,Sabrix,1/1/2002,,6/21/2006,6/21/2006,4.4712,4.4712,6.7534,1,13000000,1,0,0,0,0,1,software,0,0,0,0,0,1,4.0,1,acquired
NY,New York,Panther Express,1/1/2005,,7/25/2006,2/27/2008,1.5616,3.1562,3.0,2,21750000,2,0,1,0,0,0,games_video,1,0,0,1,0,0,2.0,1,acquired
PA,Allentown,T-Networks,1/1/2000,9/6/2011,2/28/2005,2/28/2005,5.1644,5.1644,,1,5750000,0,0,0,0,0,1,public_relations,0,0,0,0,1,0,4.0,1,closed
ME,Tewksbury,BlueNote Networks,1/1/2005,,9/26/2005,3/6/2006,0.7342,1.1753,0.1616,2,23400000,1,0,0,0,0,1,software,0,0,1,1,0,0,2.5,1,acquired
CA,Redwood City,Predictify,3/1/2007,8/1/2009,3/25/2008,3/25/2008,1.0685,1.0685,0.8384,1,4300000,3,1,0,0,0,0,advertising,0,0,1,0,0,0,2.0,1,closed
TX,Austin,BreakingPoint Systems,8/28/2005,,11/12/2007,4/22/2010,2.2082,4.6521,-0.6548,2,20000000,1,0,0,0,1,0,security,1,0,0,0,1,0,2.0,1,acquired
CA,Santa Clara,OptiMedica,1/1/2004,,3/26/2008,5/10/2013,4.2356,9.3616,5.0055,2,51000000,1,1,0,0,0,0,biotech,0,0,0,0,1,0,3.5,1,acquired
MA,Dedham,Metatomix,1/1/2000,,9/8/2003,2/17/2010,3.6877,10.137,3.0027,4,27101994,1,0,0,1,0,0,enterprise,1,0,0,1,0,0,4.6667,1,acquired
CA,Cupertino,Neterion,1/1/2001,,2/24/2006,2/24/2006,5.1507,5.1507,4.0027,1,6480000,1,1,0,0,0,0,public_relations,0,0,0,0,0,1,3.0,1,acquired
CA,Sunnyvale,Schooner Information Technology,5/1/2007,,10/1/2007,7/24/2009,0.4192,2.2329,2.2329,2,35000000,2,1,0,0,0,0,enterprise,0,0,1,1,0,0,2.5,1,acquired
MA,Boston,Swaptree Inc.,1/1/2010,5/1/2013,7/1/2006,5/25/2010,-3.5068,0.3945,-0.937,3,11300000,2,0,0,1,0,0,web,1,0,0,1,1,0,1.0,1,closed
GA,Lawrenceville,Nalace Corporation,1/1/2012,5/1/2013,4/19/2012,4/19/2012,0.2986,0.2986,0.2986,1,19000,1,0,0,0,0,1,ecommerce,0,1,0,0,0,0,1.0,0,closed
NJ,Jersey City,Quidsi,1/1/2005,,9/1/2006,4/20/2010,1.6658,5.3014,5.8356,6,78500000,3,0,0,0,0,1,ecommerce,0,0,1,1,1,1,3.4,1,acquired
NY,NYC,spotdock,11/15/2011,6/1/2013,1/10/2012,1/10/2012,0.1534,0.1534,,1,600000,0,0,1,0,0,0,web,0,1,0,0,0,0,2.0,0,closed
MD,Annapolis,Netcordia,1/1/2000,,6/28/2005,7/31/2006,5.4932,6.5836,6.7534,2,13000000,1,0,0,0,0,1,network_hosting,0,0,1,1,0,0,1.5,1,acquired
CA,Mountain View,SearchMe,7/1/2005,10/21/2009,7/1/2005,5/1/2008,0.0,2.8356,2.9205,5,43600000,3,1,0,0,0,0,search,0,0,1,1,1,1,3.0,1,closed
CA,San Francisco,Yammer,9/10/2008,,1/19/2009,2/29/2012,0.3589,3.4712,3.3397,5,142000000,3,1,0,0,0,0,enterprise,0,0,1,1,1,1,5.2,1,acquired
CA,Mountain View,Clever Sense,4/11/2008,,6/17/2010,8/1/2011,2.1836,3.3068,2.7260000000000004,2,2000000,2,1,0,0,0,0,web,1,0,1,0,0,0,1.5,1,acquired
TX,Austin,AlterPoint,1/1/2001,,1/1/2003,1/17/2005,2.0,4.0466,6.0027,3,26800000,1,0,0,0,1,0,software,0,0,1,1,1,0,3.0,1,acquired
CA,San Jose,Shocking Technologies,1/1/2006,4/1/2013,4/17/2007,5/21/2012,1.2904,6.388999999999999,0.0,6,55900000,1,1,0,0,0,0,hardware,1,0,1,1,1,0,3.2,1,closed
CA,Mountain View,Ribbit,2/23/2005,,10/1/2006,12/17/2007,1.6027,2.8137,3.4301,2,11000000,3,1,0,0,0,0,mobile,0,0,1,1,0,0,2.0,1,acquired
CA,Santa Clara,StorSimple,1/1/2009,,6/1/2009,6/23/2011,0.4137,2.474,3.0,3,31500000,1,1,0,0,0,0,enterprise,0,0,1,1,1,0,3.3333,1,acquired
DC,Washington,NationalField,6/12/2009,,10/30/2012,10/30/2012,3.3863,3.3863,-0.0301,1,1500000,2,0,0,0,0,1,enterprise,1,0,0,0,0,0,2.0,0,acquired
NY,New York,Tripl,5/17/2011,7/1/2013,5/20/2011,7/9/2012,0.0082,1.1479,-0.0219,3,900000,3,0,1,0,0,0,social,0,1,0,0,0,0,1.5,1,closed
CA,Campbell,Sadra Medical,1/1/2003,,6/17/2004,5/22/2009,1.4603,6.3918,6.4192,3,58000000,1,1,0,0,0,0,biotech,0,0,1,1,1,0,5.0,1,acquired
MA,Burlington,expressor software,1/1/2007,,7/1/2007,12/19/2011,0.4959,4.9671,1.0,4,29050000,2,0,0,1,0,0,software,1,0,0,1,0,0,2.6667,1,acquired
NV,Las Vegas,NSFW Corporation,1/1/2011,,10/5/2011,6/14/2013,0.7589,2.4521,2.1644,2,250000,2,0,0,0,0,1,news,0,1,0,0,0,0,1.5,1,acquired
CA,Santa Clara,Azaire Networks,1/1/2003,12/29/2011,8/25/2006,8/25/2006,3.6493,3.6493,,1,21000000,0,1,0,0,0,0,software,0,0,0,0,1,0,4.0,1,closed
NY,New York,Quigo,1/1/2000,,3/1/2004,6/7/2007,4.1671,7.4356,,2,35000000,0,0,1,0,0,0,advertising,1,0,1,0,0,0,3.5,1,acquired
CA,San Francisco,Weatherista,8/16/2010,9/1/2012,8/15/2010,8/15/2010,-0.0027,-0.0027,0.0356,1,500000,1,1,0,0,0,0,web,0,1,0,0,0,0,1.0,0,closed
TX,Richardson,Navini Networks,1/1/2000,,8/10/2005,6/21/2006,5.6110000000000015,6.474,4.0027,2,30920000,1,0,0,0,1,0,public_relations,1,0,0,0,0,0,3.5,1,acquired
CA,Sunnyvale,VirtualLogix,1/1/2002,,1/1/2004,1/12/2010,2.0,8.0356,6.5863,4,29288979,1,1,0,0,0,0,software,1,0,1,1,1,0,2.6667,1,acquired
MA,Andover,Exit41,1/1/1999,5/1/2013,2/4/2007,5/12/2011,8.0986,12.3671,11.8411,4,24200000,2,0,0,1,0,0,software,1,0,1,0,1,0,2.3333,1,closed
CA,Los Altos,SezWho,10/1/2006,,10/1/2007,10/1/2007,1.0,1.0,1.2521,1,1000000,3,1,0,0,0,0,web,0,0,1,0,0,0,1.0,0,acquired
MN,Minnetonka,Jobs2Web,1/1/2003,,1/1/2004,1/21/2006,1.0,3.0575,5.4192,2,5550000,1,0,0,0,0,1,web,0,1,1,0,0,0,1.0,1,acquired
CA,Mountain View,HighlightCam,7/27/2009,10/30/2013,6/1/2009,11/29/2011,-0.1534,2.3425,0.063,2,3000000,3,1,0,0,0,0,mobile,0,1,1,0,0,0,3.5,1,closed
CA,Mountain View,MerchantCircle,10/1/2005,,6/5/2006,9/1/2007,0.6767,1.9178,4.9781,2,14300000,3,1,0,0,0,0,web,0,0,1,1,0,0,4.5,1,acquired
CA,San Diego,Helicomm,1/1/2002,3/15/2013,3/21/2006,3/21/2006,4.2192,4.2192,,1,1000000,0,1,0,0,0,0,network_hosting,1,0,0,0,0,0,2.0,0,closed
CA,Mountain View,Kace networks,1/1/2003,,7/25/2005,5/22/2006,2.5644,3.389,8.1452,2,11000000,1,1,0,0,0,0,software,1,0,0,1,0,0,1.5,1,acquired
NY,New York,Thwapr,1/1/2007,7/20/2013,1/1/2009,1/1/2010,2.0027,3.0027,2.0877,2,2000000,3,0,1,0,0,0,photo_video,1,1,0,0,0,0,3.0,0,closed
CA,San Francisco,Zinch,2/1/2007,,12/1/2007,10/20/2009,0.8301,2.7178,4.2466,2,5000000,2,1,0,0,0,0,web,1,1,0,0,0,0,1.0,1,acquired
CA,Cupertino,Cloud.com,1/1/2008,,1/1/2010,1/1/2010,2.0027,2.0027,3.6603,1,11000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,3.0,1,acquired
CA,Redwood City,"Wildfire, a division of Google",7/1/2008,,12/1/2008,12/1/2011,0.4192,3.4192,3.6027,4,14100000,4,1,0,0,0,0,enterprise,0,1,1,1,0,0,2.25,1,acquired
CA,Los Angeles,Authenticlick,8/5/2005,1/1/2009,2/1/2006,2/1/2006,0.4932,0.4932,2.2411,1,5000000,1,1,0,0,0,0,search,0,0,1,0,0,0,1.0,0,closed
WA,Vancouver,Idooble,1/1/2009,1/1/2012,1/1/2009,8/1/2010,0.0,1.5808,-0.1671,2,400000,1,0,0,0,0,1,web,0,1,0,0,0,0,1.0,0,closed
CA,South San Francisco,BioSeek,1/1/2000,,5/23/2007,5/23/2007,7.3945,7.3945,4.0027,1,10000000,1,1,0,0,0,0,biotech,0,0,0,0,1,0,1.0,0,acquired
MA,Waltham,xkoto,1/1/2005,10/1/2011,11/1/2005,1/26/2009,0.8329,4.0712,2.0,3,11035000,1,0,0,1,0,0,software,1,0,0,1,1,0,1.6667,1,closed
MA,Lexington,Coradiant,1/1/2000,,8/22/2005,8/22/2005,5.6438,5.6438,8.0055,1,12700000,2,0,0,1,0,0,public_relations,0,0,0,0,0,1,4.0,1,acquired
CA,Pleasanton,QuantaLife,1/1/2008,,12/13/2010,7/22/2011,2.9507,3.5562,0.0,2,20757182,1,1,0,0,0,0,biotech,0,0,0,1,0,0,1.0,1,acquired
CA,Santa Clara,BroadLight,6/1/2000,,11/17/2005,9/11/2007,5.4658,7.2822,10.5918,3,27000000,1,1,0,0,0,0,software,0,0,0,0,0,1,6.0,1,acquired
NY,New York,BBE,4/1/2004,,1/1/2008,1/1/2008,3.7534,3.7534,5.5425,1,10000000,3,0,1,0,0,0,advertising,0,0,1,0,0,0,1.0,0,acquired
CA,El Segundo,TelASIC Communications,1/1/2001,12/24/2009,3/22/2005,3/22/2005,4.2219,4.2219,,1,26000000,0,1,0,0,0,0,public_relations,0,0,0,0,0,1,4.0,1,closed
CT,Farmington,LegiTime Technologies,1/1/2005,9/15/2010,3/1/2007,12/15/2009,2.1616,4.9562,,2,4000000,0,0,0,0,0,1,messaging,0,0,1,0,0,0,2.0,1,closed
CA,Sunnyvale,Mobius Microsystems,1/1/2004,,1/31/2006,12/10/2007,2.0849,3.9425,-3.0,2,20220000,1,1,0,0,0,0,hardware,0,0,1,1,0,0,3.0,1,acquired
NY,New York,Boonty,3/1/2001,,7/7/2005,7/7/2005,4.3534,4.3534,6.1699,1,10000000,3,0,1,0,0,0,games_video,0,0,0,1,0,0,4.0,1,acquired
NY,New York,B-Side Entertainment,4/7/2005,3/1/2010,10/11/2006,11/14/2008,1.5123,3.6082,1.3178,2,7350000,3,0,1,0,0,0,games_video,0,0,1,1,0,0,4.5,1,closed
CA,San Jose,Taggstr,7/1/2009,7/1/2013,4/7/2010,4/7/2010,0.7671,0.7671,0.0,1,50000,1,1,0,0,0,0,messaging,0,1,0,0,0,0,1.0,0,closed
NY,New York,Fashism,1/1/2009,9/27/2013,11/19/2010,11/19/2010,1.8822,1.8822,1.6603,1,1000000,3,0,1,0,0,0,fashion,0,0,1,0,0,0,7.0,1,closed
CA,Mountain View,Goodmail Systems,1/1/2003,1/1/2012,10/17/2005,1/12/2009,2.7945,6.0356,7.5014,4,45000000,2,1,0,0,0,0,security,0,0,1,1,1,0,2.0,1,closed
CA,San Diego,Nirvanix,7/1/2007,10/15/2013,9/18/2007,5/3/2012,0.2164,4.8438,0.2164,5,70000000,5,1,0,0,0,0,enterprise,1,0,1,1,1,0,4.2,1,closed
WA,Seattle,LookStat,1/1/2008,5/29/2012,4/23/2009,4/23/2009,1.3096,1.3096,1.0027,1,500000,2,0,0,0,0,1,ecommerce,0,0,1,0,0,0,1.0,1,closed
CA,San Francisco,Sweepery,8/1/2008,6/29/2011,9/1/2008,12/1/2009,0.0849,1.3342,,2,500000,0,1,0,0,0,0,software,0,0,0,0,0,0,1.0,1,closed
TX,Austin,Luminary Micro,1/1/2004,,2/1/2005,8/23/2007,1.0877,3.6438,3.4986,3,44000000,1,0,0,0,1,0,semiconductor,0,0,1,1,1,0,4.0,1,acquired
CO,Englewood,ZettaCore,1/1/1999,1/4/2012,5/11/2009,5/11/2009,10.3644,10.3644,5.8384,1,21000000,1,0,0,0,0,1,semiconductor,1,0,0,0,0,0,5.0,1,closed
CA,Los Angeles,Clicker,1/1/2009,,9/15/2009,2/18/2010,0.7041,1.1315,1.4493,2,19000000,2,1,0,0,0,0,games_video,0,0,1,1,0,0,3.5,1,acquired
CA,Menlo Park,iKoa,1/1/2006,7/1/2012,6/5/2007,7/16/2010,1.4247,4.5397,,3,18700000,0,1,0,0,0,0,semiconductor,1,0,1,0,0,0,2.0,1,closed
CA,San Bruno,SocialShield,9/1/2009,,10/5/2010,10/5/2010,1.0932,1.0932,1.6137,1,10000000,2,1,0,0,0,0,software,0,0,1,0,0,0,7.0,1,acquired
FL,Tampa,LeisureLogix,8/1/2006,9/4/2012,1/1/2007,1/1/2007,0.4192,0.4192,,3,5900000,0,0,0,0,0,1,software,0,1,0,0,0,0,1.0,0,closed
MA,Marlborough,Storwize,1/1/2004,,6/6/2007,4/2/2008,3.4301,4.2548,6.0055,2,28000000,2,0,0,1,0,0,other,0,0,0,1,1,0,2.0,1,acquired
NH,Nashua,AutoVirt,1/1/2007,2/1/2012,1/1/2007,5/24/2011,0.0,4.3945,3.1534,7,24300000,2,0,0,0,0,1,software,1,1,1,1,0,0,2.0,1,closed
CA,Mountain View,Loopt,1/1/2005,,6/1/2005,5/3/2010,0.4137,5.3370000000000015,5.5205,4,32006000,3,1,0,0,0,0,mobile,0,1,1,1,1,0,1.6667,1,acquired
CA,Cupertino,Blue Lane Technologies,1/1/2002,,2/1/2005,2/1/2005,3.0877,3.0877,1.0,1,13400000,1,1,0,0,0,0,public_relations,0,0,0,1,0,0,2.0,1,acquired
CA,San Francisco,Socialcast,6/1/2005,,4/6/2009,3/31/2010,3.8493,4.8329,4.9644,3,9400000,3,1,0,0,0,0,enterprise,0,1,1,1,0,0,1.5,1,acquired
CO,Boulder,Collective Intellect,1/1/2005,,2/1/2006,12/7/2012,1.0849,7.937,3.0,6,15324624,3,0,0,0,0,1,enterprise,1,1,1,1,0,0,2.5,1,acquired
WA,Seattle,Wavii,3/1/2009,,7/1/2010,7/1/2010,1.3342,1.3342,2.3726,1,2000000,2,0,0,0,0,1,web,0,0,0,0,0,0,11.0,1,acquired
CA,San Francisco,Seesmic,6/1/2007,,11/1/2007,2/1/2011,0.4192,3.674,0.8932,3,16000000,4,1,0,0,0,0,web,0,0,1,1,1,0,5.6667,1,acquired
MN,Saint Paul,Apnex Medical,1/1/2006,5/1/2013,12/2/2009,9/24/2012,3.9205,6.7342,,3,44000000,0,0,0,0,0,1,medical,1,0,0,1,1,0,2.3333,1,closed
PA,Philadelphia,MobileReactor,1/1/2010,7/1/2013,10/24/2011,6/15/2012,1.811,2.4548,0.7479,2,1175000,1,0,0,0,0,1,software,1,0,0,0,0,0,1.0,0,closed
CA,Pleasanton,Echopass Corporation,1/1/2000,,10/30/2006,4/7/2010,6.8329,10.2712,13.011,2,9000000,1,1,0,0,0,0,network_hosting,0,0,0,0,0,0,4.0,1,acquired
CA,San Diego,ID Analytics,1/1/2002,,5/1/2002,5/16/2007,0.3288,5.3726,9.0055,3,35150000,1,1,0,0,0,0,web,0,0,1,1,1,0,3.0,1,acquired
MA,Burlington,Vela Systems,1/1/2005,,5/1/2006,9/2/2010,1.3288,5.6712,2.4959,3,12000000,2,0,0,1,0,0,software,1,0,1,1,0,0,2.6667,1,acquired
CA,Sunnnyvale,FlowCardia,1/1/2002,,8/30/2007,8/30/2007,5.662999999999999,5.662999999999999,5.0027,1,30000000,1,1,0,0,0,0,biotech,0,0,0,0,1,0,9.0,1,acquired
CA,San Mateo,Bizanga,1/1/2003,,2/17/2009,2/17/2009,6.1342,6.1342,7.1726,1,8000000,1,1,0,0,0,0,security,0,0,0,1,0,0,2.0,1,acquired
CA,San Francisco,Transpond,1/1/2007,,2/4/2009,2/4/2009,2.0959,2.0959,2.2822,1,4100000,3,1,0,0,0,0,advertising,0,0,1,0,0,0,2.0,1,acquired
IL,Champaign,Caterva,1/1/2008,6/1/2013,12/15/2009,7/6/2011,1.9562,3.5123,3.4986,2,2408500,1,0,0,0,0,1,social,0,1,0,0,0,0,3.0,1,closed
CA,Santa Clara,Innovative Silicon,1/1/2002,1/1/2011,3/1/2004,11/6/2007,2.1644,5.8493,6.0027,4,72000000,1,1,0,0,0,0,other,0,0,1,1,1,0,2.25,1,closed
MN,Golden Valley,Kardia Health Systems,1/1/2006,2/21/2012,1/1/2007,1/1/2008,1.0,2.0,3.2493,2,18400000,1,0,0,0,0,1,enterprise,1,0,0,0,0,0,1.0,0,closed
NC,Pittsboro,Biolex Therapeutics,1/1/1997,6/1/2012,1/7/2005,12/19/2011,8.0219,14.9726,4.0027,7,162264126,1,0,0,0,0,1,biotech,1,0,0,1,1,1,6.75,1,closed
MA,Cambridge,Foldrx Pharmaceuticals,1/1/2003,,6/15/2010,6/15/2010,7.4575,7.4575,5.5863,1,29000000,1,0,0,1,0,0,biotech,1,0,0,0,0,0,7.0,1,acquired
WA,Seattle,Klir Technologies,1/1/2000,1/1/2007,6/3/2005,6/3/2005,5.4247,5.4247,,1,8700000,0,0,0,0,0,1,network_hosting,0,0,1,0,0,0,2.0,1,closed
MA,Cambridge,MetaCarta,1/1/2001,,9/8/2005,9/8/2005,4.6877,4.6877,4.1644,1,10000000,2,0,0,1,0,0,mobile,0,0,0,0,1,0,7.0,1,acquired
MA,Burlington,Viridity Software,1/1/2008,,12/1/2008,8/19/2010,0.9178,2.6329,2.9534,2,15000000,2,0,0,1,0,0,software,0,0,1,1,0,0,2.0,1,acquired
CA,Menlo Park,Devtap,1/1/2008,2/25/2009,9/1/2008,9/1/2008,0.6685,0.6685,0.0,1,2600000,1,1,0,0,0,0,search,0,0,0,0,0,0,1.0,0,closed
CA,San Francisco,Bebo,1/6/2005,,5/1/2006,5/1/2006,1.3151,1.3151,6.4658,1,15000000,3,1,0,0,0,0,web,0,0,1,0,0,0,1.0,1,acquired
NY,New York,SideTour,6/1/2011,,7/1/2011,3/25/2013,0.0822,1.8164,1.0849,3,4000000,2,0,1,0,0,0,web,0,1,1,0,0,0,2.0,1,acquired
CA,Brisbane,SARcode Bioscience,1/1/2006,,12/1/2006,7/18/2011,0.9151,5.5452,5.0027,2,73000000,1,1,0,0,0,0,biotech,1,0,0,1,0,0,3.0,1,acquired
NY,New York,Lore,3/1/2011,,6/27/2011,4/5/2012,0.3233,1.0986,0.8411,4,12123837,3,0,1,0,0,0,education,0,1,1,0,0,0,4.6667,1,acquired
WA,Seattle,Pelago,12/1/2005,,11/1/2006,5/27/2008,0.9178,2.4877,2.5808,3,22400000,3,0,0,0,0,1,mobile,1,0,1,1,0,0,3.3333,1,acquired
CA,San Francisco,Desk,1/1/2009,,4/15/2010,1/4/2011,1.2849,2.0082,2.1616,2,5700000,3,1,0,0,0,0,enterprise,0,0,1,1,0,0,4.0,1,acquired
CA,Menlo Park,Trinity Biosystems,1/1/2002,5/24/2010,7/18/2006,11/9/2009,4.5452,7.8603,,2,28500000,0,1,0,0,0,0,biotech,1,0,0,1,0,0,4.5,1,closed
MA,Westford,Virtual Computer,1/1/2007,,12/1/2007,1/26/2009,0.9151,2.0712,2.0027,2,21000000,1,0,0,1,0,0,software,0,0,1,1,0,0,2.5,1,acquired
NC,Raleigh,Oasys Mobile,1/1/1984,5/21/2012,11/18/2005,11/18/2005,21.8959,21.8959,24.6849,1,8000000,1,0,0,0,0,1,software,1,0,0,0,0,0,2.0,0,closed
CA,Menlo Park,Gamook,1/1/2008,1/1/2010,3/16/2008,3/16/2008,0.2055,0.2055,0.1644,1,1500000,1,1,0,0,0,0,games_video,0,0,1,0,0,0,1.0,1,closed
MA,Waltham,Quattro Wireless,10/1/2006,,5/1/2007,3/17/2009,0.5808,2.4603,2.5014,3,28300000,4,0,0,1,0,0,advertising,0,0,1,1,1,0,1.6667,1,acquired
CA,Palo Alto,ShopWell,1/1/2008,,2/22/2010,12/20/2012,2.1452,4.9726,2.3671,5,7939553,2,1,0,0,0,0,web,1,0,0,1,0,0,2.0,1,acquired
CA,San Francisco,NewsBasis,1/1/2009,12/16/2012,11/1/2009,11/1/2009,0.8329,0.8329,,1,545000,0,1,0,0,0,0,public_relations,0,1,0,0,0,0,2.0,1,closed
MA,Billerica,Nexx Systems,1/1/2001,,9/29/2005,12/14/2009,4.7452,8.9562,5.0027,3,15247925,1,0,0,1,0,0,semiconductor,0,0,0,0,1,1,1.5,1,acquired
NY,NY,5min Media,1/1/2007,,4/1/2007,7/23/2009,0.2466,2.5589,2.0027,3,12800000,2,0,1,0,0,0,games_video,0,1,1,1,0,0,1.5,1,acquired
IL,Chicago,MyCabbage,3/1/2010,6/1/2013,3/24/2011,8/23/2012,1.063,2.4822,0.0,2,950000,2,0,0,0,0,1,mobile,1,0,1,0,0,0,3.0,1,closed
MA,Woburn,Gotuit,1/1/2000,,12/1/2002,12/1/2004,2.9178,4.9205,2.0027,2,16000000,5,0,0,1,0,0,web,0,0,1,1,0,0,1.0,1,acquired
CA,Campbell,TeleCIS Wireless,1/1/2000,,1/1/2006,1/1/2006,6.0055,6.0055,6.0055,1,10000000,1,1,0,0,0,0,semiconductor,0,0,0,0,1,0,1.0,1,acquired
NY,New York,Snapette,1/1/2011,,10/12/2011,10/12/2011,0.7781,0.7781,0.3397,1,1500000,3,0,1,0,0,0,fashion,0,0,0,0,0,0,1.0,0,acquired
CA,San Francisco,EmSense,1/1/2004,11/1/2011,11/3/2009,12/10/2010,5.8438,6.9452,5.9205,2,13000000,2,1,0,0,0,0,hardware,1,0,0,0,1,0,2.0,1,closed
NY,Brooklyn,MakerBot,1/1/2009,,8/23/2011,8/23/2011,2.6411,2.6411,4.0959,1,10000000,2,0,1,0,0,0,hardware,1,0,0,0,0,0,6.0,1,acquired
NY,New York,Image Space Media,1/1/2008,,1/19/2010,12/30/2010,2.0521,2.9973,2.0027,2,3915000,2,0,1,0,0,0,advertising,1,0,1,0,0,0,3.0,1,acquired
NY,Brooklyn,Wanderfly,8/1/2009,,8/1/2009,2/1/2011,0.0,1.5041,1.5808,2,1400000,2,0,1,0,0,0,travel,0,1,1,0,0,0,6.0,1,acquired
IL,Chicago,walkby,8/1/2012,1/1/2013,8/1/2012,4/10/2013,0.0,0.6904,0.0,2,650000,2,0,0,0,0,1,ecommerce,1,1,0,0,0,0,1.0,1,closed
TX,Austin,FameCast,1/1/2007,1/1/2010,6/1/2007,3/30/2010,0.4137,3.2438,0.4137,3,9700000,4,0,0,0,1,0,games_video,1,0,1,0,0,0,1.0,1,closed
CA,San Jose,Cassatt,1/1/2003,,3/1/2006,3/1/2006,3.1644,3.1644,2.0027,1,15000000,1,1,0,0,0,0,software,0,0,0,0,0,1,3.0,1,acquired
CA,Emeryville,VirtuOz,1/1/2002,,10/10/2005,4/1/2012,3.7753,10.2548,10.0301,4,38764000,3,1,0,0,0,0,enterprise,1,0,1,1,0,0,2.0,1,acquired
CA,San Jose,SolFocus,11/1/2005,1/1/2013,3/1/2006,4/1/2012,0.3288,6.4192,1.1671,8,211403000,2,1,0,0,0,0,cleantech,1,0,1,1,1,0,2.7143,1,closed
CA,Mountain View,Nimbula,1/1/2008,,6/23/2010,8/23/2010,2.4767,2.6438,3.4164,2,20750000,3,1,0,0,0,0,enterprise,0,0,1,1,0,0,2.0,1,acquired
CA,San Francisco,Giftiki,6/1/2009,,8/31/2010,4/20/2011,1.2493,1.8849,2.2521,2,1020000,2,1,0,0,0,0,social,0,1,1,0,0,0,2.5,1,acquired
TX,Austin,Storspeed,1/1/2007,3/4/2010,6/7/2007,6/7/2007,0.4301,0.4301,2.0027,1,13000000,1,0,0,0,1,0,software,0,0,1,0,0,0,4.0,1,closed
NY,New York,SpaBooker,11/1/2007,,1/1/2008,10/1/2011,0.1671,3.9178,0.0,2,14700000,2,0,1,0,0,0,software,0,1,1,0,0,0,4.0,1,acquired
CA,Mountain View,Jajah,1/1/2005,,3/1/2006,3/1/2009,1.1616,4.1644,3.0,4,33000000,4,1,0,0,0,0,mobile,0,0,1,1,1,1,1.3333,1,acquired
CA,San Jose,Baxano,1/1/2005,,6/23/2010,6/23/2010,5.4767,5.4767,,1,30000000,0,1,0,0,0,0,medical,0,0,0,0,1,0,6.0,1,acquired
TX,Richardson,RipCode,8/6/2006,7/1/2012,11/1/2006,5/11/2010,0.2384,3.7644,2.4192,4,33000000,3,0,0,0,1,0,software,0,0,1,1,1,0,4.0,1,closed
DC,Washington,VeteranCentral.com,12/15/2011,7/1/2013,6/15/2011,6/15/2011,-0.5014,-0.5014,,1,150000,0,0,0,0,0,1,social,0,1,0,0,0,0,1.0,0,closed
MA,Waltham,RippleFunction,3/1/2010,6/1/2013,5/1/2010,5/1/2010,0.1671,0.1671,0.5863,1,20000,1,0,0,1,0,0,advertising,0,1,0,0,0,0,1.0,0,closed
CA,Fremont,CV Ingenuity,1/1/2008,7/1/2013,10/4/2011,1/24/2013,3.7589,5.0685,,3,30926154,0,1,0,0,0,0,medical,0,0,0,1,0,0,3.0,1,closed
CA,Campbell,AdexLink,8/16/2010,8/1/2012,6/10/2011,6/10/2011,0.8164,0.8164,,1,2000000,0,1,0,0,0,0,advertising,0,0,0,0,0,0,1.0,0,closed
MA,Burlington,Certeon,1/1/2003,2/1/2013,7/16/2007,5/1/2012,4.5397,9.337,2.0027,2,19000000,1,0,0,1,0,0,software,1,0,0,1,0,0,3.5,1,closed
CA,San Francisco,Applied Identity,1/1/2002,1/1/2012,1/13/2005,10/1/2008,3.0356,6.7534,4.0027,3,33000000,1,1,0,0,0,0,advertising,0,0,1,1,1,0,4.0,1,closed
GA,Atlanta,Prenova,1/1/2002,,5/10/2006,4/24/2008,4.3562,6.3151,4.0027,3,15650000,1,0,0,0,0,1,cleantech,1,0,0,0,0,0,1.3333,1,acquired
CA,San Francisco,WooMe,12/1/2000,,4/1/2007,6/12/2008,6.3342,7.5342,7.1726,3,17400000,3,1,0,0,0,0,web,0,0,1,1,0,0,2.3333,1,acquired
CA,Hollywood,HelpMeRent.com,10/1/2010,2/1/2013,8/1/2011,8/1/2011,0.8329,0.8329,-0.1671,1,154000,2,1,0,0,0,0,real_estate,0,1,0,0,0,0,1.0,0,closed
